BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#33'
	and p_type not like 'PROMO BURNISHED%'
	and p_size in (28, 21, 3, 16, 35, 1, 36, 39)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#55   | ECONOMY BRUSHED COPPER    |     28 |          636
 Brand#12   | MEDIUM POLISHED NICKEL    |      3 |          607
 Brand#22   | ECONOMY BURNISHED BRASS   |     39 |          600
 Brand#24   | STANDARD POLISHED STEEL   |     39 |          591
 Brand#31   | PROMO PLATED NICKEL       |     28 |          584
 Brand#54   | LARGE BURNISHED STEEL     |     36 |          584
 Brand#21   | PROMO POLISHED TIN        |     36 |          579
 Brand#32   | STANDARD BURNISHED STEEL  |     36 |          576
 Brand#13   | LARGE PLATED TIN          |     16 |          575
 Brand#25   | ECONOMY POLISHED BRASS    |     36 |          575
 Brand#12   | MEDIUM BURNISHED STEEL    |     36 |          572
 Brand#15   | MEDIUM BRUSHED BRASS      |     39 |          572
 Brand#25   | LARGE ANODIZED NICKEL     |      3 |          572
 Brand#31   | STANDARD POLISHED NICKEL  |      1 |          572
 Brand#51   | SMALL PLATED STEEL        |     36 |          572
 Brand#52   | LARGE BRUSHED NICKEL      |     35 |          572
 Brand#34   | ECONOMY PLATED STEEL      |     28 |          571
 Brand#44   | LARGE POLISHED NICKEL     |     39 |          571
 Brand#15   | SMALL ANODIZED STEEL      |     36 |          570
 Brand#43   | SMALL BRUSHED STEEL       |     39 |          568
 Brand#34   | SMALL ANODIZED BRASS      |     28 |          564
 Brand#41   | SMALL PLATED COPPER       |      3 |          564
 Brand#23   | ECONOMY PLATED NICKEL     |      3 |          563
 Brand#45   | MEDIUM ANODIZED COPPER    |      1 |          563
 Brand#54   | PROMO BRUSHED COPPER      |     36 |          563
 Brand#34   | PROMO ANODIZED STEEL      |     16 |          562
 Brand#52   | STANDARD POLISHED COPPER  |     35 |          561
 Brand#41   | ECONOMY ANODIZED STEEL    |     28 |          560
 Brand#41   | PROMO BRUSHED STEEL       |     36 |          560
 Brand#44   | SMALL BRUSHED STEEL       |      1 |          560
 Brand#15   | PROMO BRUSHED NICKEL      |     39 |          559
 Brand#21   | MEDIUM ANODIZED NICKEL    |     21 |          559
 Brand#24   | SMALL ANODIZED NICKEL     |      3 |          559
 Brand#34   | PROMO POLISHED STEEL      |     35 |          559
 Brand#21   | SMALL BURNISHED STEEL     |     21 |          556
 Brand#32   | PROMO PLATED COPPER       |     16 |          556
 Brand#34   | MEDIUM BURNISHED COPPER   |      3 |          556
 Brand#41   | STANDARD ANODIZED TIN     |      1 |          556
 Brand#51   | SMALL POLISHED STEEL      |     35 |          556
 Brand#31   | PROMO ANODIZED TIN        |      3 |          555
 Brand#13   | LARGE PLATED NICKEL       |     35 |          552
 Brand#13   | PROMO POLISHED BRASS      |     39 |          552
 Brand#22   | SMALL POLISHED NICKEL     |     36 |          552
 Brand#34   | PROMO ANODIZED STEEL      |     21 |          552
 Brand#34   | SMALL PLATED NICKEL       |      3 |          552
 Brand#41   | STANDARD POLISHED COPPER  |     35 |          552
 Brand#42   | ECONOMY ANODIZED STEEL    |     16 |          552
 Brand#51   | MEDIUM BRUSHED STEEL      |      3 |          552
 Brand#51   | STANDARD BRUSHED BRASS    |     16 |          552
 Brand#53   | SMALL BRUSHED NICKEL      |      3 |          552
 Brand#23   | MEDIUM BRUSHED TIN        |     28 |          551
 Brand#32   | PROMO PLATED STEEL        |     28 |          551
 Brand#52   | MEDIUM PLATED COPPER      |     28 |          551
 Brand#51   | MEDIUM POLISHED BRASS     |      3 |          550
 Brand#13   | MEDIUM ANODIZED NICKEL    |     36 |          548
 Brand#14   | MEDIUM PLATED COPPER      |     35 |          548
 Brand#22   | SMALL PLATED STEEL        |      1 |          548
 Brand#23   | SMALL ANODIZED STEEL      |      3 |          548
 Brand#23   | SMALL POLISHED BRASS      |     36 |          548
 Brand#24   | ECONOMY BRUSHED BRASS     |     21 |          548
 Brand#24   | MEDIUM BURNISHED TIN      |     21 |          548
 Brand#34   | LARGE PLATED COPPER       |     21 |          548
 Brand#41   | STANDARD PLATED BRASS     |     16 |          548
 Brand#42   | PROMO BRUSHED COPPER      |     28 |          548
 Brand#53   | SMALL POLISHED TIN        |      1 |          548
 Brand#54   | SMALL POLISHED NICKEL     |     39 |          548
 Brand#54   | STANDARD BRUSHED TIN      |     35 |          548
 Brand#12   | MEDIUM BRUSHED COPPER     |     16 |          547
 Brand#22   | ECONOMY POLISHED BRASS    |     21 |          547
 Brand#22   | MEDIUM ANODIZED NICKEL    |      3 |          547
 Brand#24   | PROMO POLISHED TIN        |     16 |          547
 Brand#32   | PROMO PLATED NICKEL       |     21 |          547
 Brand#54   | STANDARD BRUSHED COPPER   |     28 |          547
 Brand#55   | ECONOMY ANODIZED COPPER   |      1 |          547
 Brand#12   | LARGE BURNISHED NICKEL    |     21 |          544
 Brand#14   | MEDIUM BRUSHED TIN        |     28 |          544
 Brand#22   | MEDIUM ANODIZED TIN       |     39 |          544
 Brand#22   | MEDIUM BRUSHED NICKEL     |     36 |          544
 Brand#22   | MEDIUM PLATED BRASS       |     16 |          544
 Brand#23   | PROMO POLISHED COPPER     |     28 |          544
 Brand#24   | ECONOMY BRUSHED COPPER    |     16 |          544
 Brand#24   | MEDIUM BRUSHED BRASS      |     21 |          544
 Brand#32   | PROMO PLATED TIN          |     39 |          544
 Brand#32   | SMALL BRUSHED NICKEL      |      3 |          544
 Brand#32   | STANDARD ANODIZED STEEL   |     21 |          544
