BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'EGYPT'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000010000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'EGYPT'
		)
order by
	value desc;
 ps_partkey |      value       
------------+------------------
    4219842 | 23769831.3204956
   18404230 | 23173787.8742065
    7186414 | 22640675.7272339
   17855635 | 22272897.6098633
    2510646 | 20948245.7254028
    6312745 | 20945161.8991699
   16948874 | 20833247.6637573
    8624243 | 20261195.5631714
   11607021 | 20208618.2123413
    7519018 | 20159514.0819092
   14815880 | 20140460.2181396
   19547280 | 20062119.7665405
    9428444 | 19758699.7680664
   12380611 | 19550819.1043701
   11727277 | 19452254.8544922
   13230116 | 19452186.7835083
   19595089 |  19432624.232666
    3600112 | 19258271.8735352
    6417082 | 19238757.7252808
   15586925 | 19127134.9251709
    2624831 |  19124905.852417
    8509726 | 18994944.2349243
   14317826 | 18806023.8265381
   17045544 | 18759073.5610352
   13960158 | 18725547.8754883
    3228265 |  18719286.237793
    7169033 | 18712850.9567261
     927781 |  18689299.279541
    6176277 | 18610202.2421265
   15283287 | 18605677.3711243
    7138091 |  18605527.142334
     280754 | 18596007.2557983
   18124355 | 18587041.5614624
   18654760 | 18571115.1801758
   17646941 | 18570991.1577148
    5542969 | 18554898.6292725
   13327812 | 18549163.8945923
   14118833 | 18430338.1859741
   16858680 | 18401645.7519531
   18350320 | 18378090.5449219
    1214697 | 18370136.6610107
    8914385 | 18361168.9945068
   13738739 | 18339198.4691162
    5353964 |  18310769.062561
    5177517 | 18290829.3383789
   11999758 | 18251706.9966431
    8682463 | 18251664.4752197
    7639310 | 18154999.5157471
   18719522 | 18147643.9945679
   15995319 | 18130039.6326599
    4901548 | 18125685.8203125
    2763121 | 18116478.3781738
    1392645 | 18077497.1123047
    7144448 | 18059242.4311523
   18725130 | 18058158.1868286
   10057535 | 18054971.8837891
   15597452 | 17996352.7154541
   14007487 | 17980615.5276489
     336478 | 17971942.4285889
   19299434 | 17966111.3480835
    2131227 |  17955430.690979
    6201141 | 17907950.4073486
     873562 | 17898601.5426025
   18440908 | 17893944.5767822
   15290977 | 17892020.4345703
   12086707 |  17887697.849823
      30754 | 17882561.6484375
   18846447 | 17874864.4121094
    7399417 |  17862533.682373
     941708 | 17858277.1602783
   18802498 | 17852835.0739136
    2036979 | 17829299.8019562
    7734556 | 17799752.3166504
    5449079 | 17796998.9880981
    8033053 | 17765060.6497803
     991441 | 17756234.3387451
   18126767 | 17753902.3302002
   14416681 | 17733473.3725586
     623562 | 17702320.9869385
    4223512 | 17680083.3388672
   18952913 | 17677858.0325317
    3314265 | 17671321.2686157
   11996056 | 17669418.6513062
   16110493 | 17657838.4260864
   19029315 | 17635008.7103271
    1179454 | 17605001.9134827
   10333648 | 17593158.7203369
     323427 | 17588324.4084473
    2905684 | 17566576.2792358
   15031325 | 17538133.0529785
    6610544 | 17533469.8831787
   18471854 | 17527399.2850342
   13934381 | 17521448.2198486
    4127445 | 17520399.5072632
    9987240 |  17519332.065918
    7646922 |  17517448.854126
    2942523 | 17503775.6984863
   16265191 | 17503210.1234741
    3890042 | 17496936.6146851
   16547429 | 17492996.8560791
   10643820 | 17485220.7028809
    2224407 | 17483065.0501709
    6457601 | 17480745.1029053
    9048942 | 17451258.1010742
   10357578 | 17450565.4589844
   14739593 | 17444148.1750793
    8930046 | 17443605.6769409
   18353933 | 17438878.0408936
    1043967 | 17428092.1693726
   13852588 | 17422618.2955933
    3226295 | 17420303.7157593
   14455056 | 17418797.3821411
    8120629 | 17415252.5289917
   18740142 | 17404150.6640625
   17672002 | 17399184.9003296
     337456 | 17386072.4667969
   11791208 | 17374816.7455444
    3440982 | 17366515.9121704
   10378679 | 17359693.8477783
   14492420 | 17356853.9396973
    9352549 | 17348662.1866455
    7164926 | 17340496.8916626
   12047612 |  17317690.201355
   17793923 | 17301620.9365234
    7408536 | 17300583.7980957
    5080391 | 17290065.6729126
    8669208 |  17282596.371582
    4250775 | 17276864.8519287
    1487295 | 17276696.8968506
   19500870 | 17271034.1784668
    1127181 | 17270861.1802368
   10582669 | 17269319.3603821
   13360137 | 17263895.2147217
   13790696 | 17245026.6821289
   18556454 | 17227934.8590088
    2120902 | 17221627.7056274
    2649984 | 17219297.7166138
    6442957 |  17213939.734375
   16020402 | 17201940.6732788
    6894647 | 17193680.6916504
   10818563 |  17185452.711792
    2775031 | 17173588.2213745
   14261289 | 17172501.3712769
    2197491 | 17169233.7260742
    7455218 | 17153206.4376221
   13395479 | 17150920.2880859
    3958280 | 17141054.7619019
   19116838 | 17138783.8642578
    3484029 | 17136837.3908691
   15962048 | 17129740.7301636
   17341390 | 17124125.3436279
   11812475 | 17117086.5269165
    9088134 | 17109543.0148621
   19837728 | 17099177.4223328
    8144697 | 17093175.1766357
    8860887 | 17087177.3127441
   16414924 |  17077287.185791
   16619212 | 17076841.3007812
    4229263 | 17073068.9359741
   12191494 | 17054673.1676025
    3749991 | 17049051.7191772
   15204989 |  17043000.194397
   19456603 | 17035453.3408813
   18947871 | 17027636.3878174
   19726050 | 17016341.1955566
    7600597 | 17014782.3629761
    6345892 | 16990437.4951172
   17990941 | 16976689.2460327
    6394606 | 16976061.7990723
   10633022 | 16971198.8710938
   18329067 |  16954491.477356
    1570444 | 16938221.3533325
   14452061 |  16923275.348877
   14689046 | 16908594.6029663
   17223906 |  16905340.748291
   13675102 | 16900854.5287476
   13854233 | 16899448.9785767
   13687188 | 16885864.7945557
