BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#53'
	and p_type not like 'MEDIUM ANODIZED%'
	and p_size in (14, 37, 15, 46, 48, 11, 31, 23)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#21   | ECONOMY BRUSHED BRASS     |     31 |          603
 Brand#11   | ECONOMY PLATED STEEL      |     37 |          600
 Brand#34   | ECONOMY BURNISHED STEEL   |     23 |          592
 Brand#14   | STANDARD ANODIZED NICKEL  |     15 |          584
 Brand#44   | SMALL POLISHED NICKEL     |     48 |          584
 Brand#41   | MEDIUM BRUSHED COPPER     |     15 |          583
 Brand#15   | ECONOMY ANODIZED NICKEL   |     48 |          580
 Brand#32   | SMALL ANODIZED NICKEL     |     15 |          576
 Brand#32   | STANDARD ANODIZED COPPER  |     14 |          576
 Brand#22   | PROMO POLISHED TIN        |     23 |          572
 Brand#32   | MEDIUM PLATED COPPER      |     31 |          571
 Brand#34   | ECONOMY ANODIZED COPPER   |     15 |          571
 Brand#12   | ECONOMY BURNISHED TIN     |     14 |          568
 Brand#32   | SMALL ANODIZED BRASS      |     31 |          568
 Brand#35   | STANDARD ANODIZED COPPER  |     31 |          568
 Brand#52   | LARGE POLISHED NICKEL     |     15 |          568
 Brand#54   | STANDARD PLATED TIN       |     15 |          568
 Brand#14   | LARGE BRUSHED BRASS       |     11 |          567
 Brand#11   | LARGE BRUSHED TIN         |     14 |          565
 Brand#14   | ECONOMY PLATED STEEL      |     14 |          564
 Brand#31   | STANDARD BURNISHED COPPER |     23 |          564
 Brand#41   | LARGE BURNISHED NICKEL    |     48 |          564
 Brand#45   | LARGE POLISHED NICKEL     |     14 |          564
 Brand#14   | SMALL BRUSHED BRASS       |     37 |          563
 Brand#25   | LARGE ANODIZED STEEL      |     46 |          563
 Brand#31   | SMALL BURNISHED TIN       |     48 |          563
 Brand#14   | LARGE ANODIZED BRASS      |     23 |          560
 Brand#15   | SMALL POLISHED BRASS      |     11 |          560
 Brand#35   | LARGE POLISHED STEEL      |     48 |          560
 Brand#41   | SMALL BURNISHED NICKEL    |     11 |          560
 Brand#43   | STANDARD BURNISHED TIN    |     23 |          560
 Brand#43   | LARGE ANODIZED STEEL      |     23 |          559
 Brand#45   | SMALL POLISHED STEEL      |     11 |          559
 Brand#11   | LARGE ANODIZED COPPER     |     23 |          556
 Brand#12   | SMALL POLISHED STEEL      |     46 |          556
 Brand#32   | MEDIUM POLISHED BRASS     |     48 |          556
 Brand#33   | STANDARD BRUSHED TIN      |     14 |          556
 Brand#35   | SMALL POLISHED NICKEL     |     48 |          556
 Brand#54   | LARGE BRUSHED TIN         |     23 |          556
 Brand#55   | ECONOMY ANODIZED STEEL    |     14 |          556
 Brand#51   | SMALL PLATED STEEL        |     37 |          555
 Brand#24   | STANDARD PLATED TIN       |     31 |          553
 Brand#51   | ECONOMY PLATED NICKEL     |     14 |          553
 Brand#54   | MEDIUM PLATED STEEL       |     37 |          553
 Brand#12   | LARGE PLATED TIN          |     31 |          552
 Brand#13   | PROMO BRUSHED TIN         |     31 |          552
 Brand#14   | ECONOMY BRUSHED COPPER    |     14 |          552
 Brand#22   | ECONOMY POLISHED STEEL    |     46 |          552
 Brand#31   | MEDIUM POLISHED STEEL     |     37 |          552
 Brand#42   | PROMO POLISHED BRASS      |     37 |          552
 Brand#54   | MEDIUM BRUSHED STEEL      |     37 |          552
 Brand#54   | PROMO BURNISHED COPPER    |     15 |          552
 Brand#11   | STANDARD BURNISHED BRASS  |     23 |          548
 Brand#11   | STANDARD PLATED NICKEL    |     23 |          548
 Brand#12   | STANDARD ANODIZED TIN     |     31 |          548
 Brand#13   | SMALL POLISHED COPPER     |     11 |          548
 Brand#21   | ECONOMY BURNISHED TIN     |     31 |          548
 Brand#25   | LARGE POLISHED TIN        |     37 |          548
 Brand#31   | MEDIUM PLATED STEEL       |     31 |          548
 Brand#31   | PROMO PLATED COPPER       |     31 |          548
 Brand#33   | SMALL BRUSHED TIN         |     14 |          548
 Brand#35   | PROMO BURNISHED NICKEL    |     11 |          548
 Brand#45   | MEDIUM PLATED STEEL       |     46 |          548
 Brand#51   | STANDARD PLATED STEEL     |     11 |          548
 Brand#52   | LARGE ANODIZED TIN        |     31 |          548
 Brand#52   | SMALL BRUSHED COPPER      |     14 |          548
 Brand#14   | PROMO BURNISHED TIN       |     46 |          547
 Brand#25   | ECONOMY BRUSHED NICKEL    |     31 |          547
 Brand#35   | STANDARD PLATED NICKEL    |     14 |          547
 Brand#55   | PROMO BRUSHED BRASS       |     48 |          547
 Brand#11   | PROMO POLISHED NICKEL     |     11 |          546
 Brand#55   | ECONOMY PLATED STEEL      |     15 |          546
 Brand#11   | ECONOMY PLATED TIN        |     48 |          544
 Brand#13   | SMALL POLISHED STEEL      |     46 |          544
 Brand#13   | STANDARD POLISHED STEEL   |     23 |          544
 Brand#14   | PROMO BURNISHED BRASS     |     15 |          544
 Brand#14   | PROMO POLISHED NICKEL     |     46 |          544
 Brand#21   | SMALL ANODIZED TIN        |     46 |          544
 Brand#21   | SMALL BURNISHED TIN       |     31 |          544
 Brand#22   | ECONOMY BRUSHED BRASS     |     46 |          544
 Brand#25   | STANDARD PLATED STEEL     |     11 |          544
 Brand#31   | ECONOMY PLATED COPPER     |     14 |          544
 Brand#31   | MEDIUM BURNISHED COPPER   |     11 |          544
 Brand#32   | LARGE BURNISHED NICKEL    |     14 |          544
 Brand#35   | SMALL ANODIZED BRASS      |     14 |          544
 Brand#43   | SMALL POLISHED COPPER     |     37 |          544
 Brand#44   | STANDARD BRUSHED COPPER   |     46 |          544
 Brand#52   | PROMO PLATED COPPER       |     23 |          544
 Brand#54   | ECONOMY PLATED COPPER     |     14 |          544
 Brand#55   | ECONOMY BRUSHED STEEL     |     23 |          544
 Brand#23   | MEDIUM POLISHED COPPER    |     15 |          543
 Brand#31   | SMALL PLATED STEEL        |     15 |          543
 Brand#32   | PROMO BURNISHED NICKEL    |     15 |          543
 Brand#35   | MEDIUM BURNISHED STEEL    |     31 |          543
 Brand#44   | LARGE BURNISHED BRASS     |     37 |          543
 Brand#44   | STANDARD POLISHED TIN     |     14 |          543
 Brand#51   | SMALL BRUSHED TIN         |     31 |          543
 Brand#21   | ECONOMY BURNISHED STEEL   |     15 |          540
 Brand#22   | SMALL BRUSHED COPPER      |     31 |          540
 Brand#22   | SMALL BRUSHED STEEL       |     14 |          540
 Brand#23   | LARGE ANODIZED COPPER     |     31 |          540
 Brand#24   | ECONOMY BURNISHED STEEL   |     15 |          540
 Brand#24   | MEDIUM BURNISHED STEEL    |     37 |          540
 Brand#25   | LARGE BURNISHED NICKEL    |     31 |          540
 Brand#31   | LARGE BURNISHED STEEL     |     14 |          540
 Brand#31   | MEDIUM BURNISHED STEEL    |     15 |          540
 Brand#31   | PROMO PLATED NICKEL       |     23 |          540
 Brand#32   | LARGE POLISHED STEEL      |     48 |          540
 Brand#33   | ECONOMY PLATED STEEL      |     11 |          540
 Brand#42   | ECONOMY POLISHED TIN      |     31 |          540
 Brand#42   | SMALL BRUSHED TIN         |     46 |          540
 Brand#51   | LARGE PLATED TIN          |     46 |          540
 Brand#11   | ECONOMY PLATED STEEL      |     15 |          539
 Brand#25   | LARGE BURNISHED BRASS     |     46 |          539
 Brand#34   | LARGE ANODIZED NICKEL     |     31 |          539
 Brand#41   | PROMO BURNISHED COPPER    |     11 |          539
 Brand#42   | STANDARD PLATED COPPER    |     15 |          539
 Brand#44   | ECONOMY BURNISHED COPPER  |     31 |          539
 Brand#44   | SMALL PLATED NICKEL       |     11 |          539
 Brand#45   | SMALL ANODIZED TIN        |     14 |          539
 Brand#12   | SMALL BRUSHED NICKEL      |     48 |          538
 Brand#23   | PROMO POLISHED STEEL      |     23 |          538
