BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'ETHIOPIA'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000010000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'ETHIOPIA'
		)
order by
	value desc;
 ps_partkey |      value       
------------+------------------
    5673633 | 24783622.1992188
   18095090 | 23643215.3678589
   12797942 | 23567220.6893311
   12368828 | 23300344.4545898
    9513364 | 22848023.0502319
   14971686 |  22724057.769043
   18795329 | 21122002.2102051
    2743614 |  20378682.081543
    5300582 | 20327880.8526611
   16706323 |  20124119.263855
    2812345 | 20112700.3897095
    3160946 | 20009742.2473755
   18571209 | 19985089.4896851
   11225477 | 19920592.2457886
    4429298 | 19676007.2474365
   14302127 | 19588415.5498657
    7736002 | 19502932.2902222
   10087644 | 19407537.0421143
   18669839 | 19346068.6902771
   16236499 | 19310792.4690552
   11099700 | 19164860.1815186
   13187109 | 19149142.7581177
    9212551 | 19133664.7674561
   10290875 | 18942824.4856567
    6123800 | 18917987.7844238
    5859408 | 18909800.8248901
    1548421 | 18904949.1356812
     764507 | 18894804.6693268
    6995329 | 18857772.2756348
    5962852 | 18795571.6986694
   17479916 | 18750957.6151123
    5079618 | 18747032.5123291
   16292324 | 18729401.6000824
    9640696 | 18682461.7173462
   13065072 | 18655819.6876831
    3612388 | 18628462.0814209
    2354509 | 18594952.4273682
   18863384 | 18575595.6900635
   18187609 | 18570793.8847046
   11202954 | 18544737.5863647
    5012150 | 18532286.0137939
   13437122 | 18468441.5481567
   14378069 | 18449206.4138794
   13779047 | 18446962.2145386
    4795716 | 18437163.2261963
   12029843 |  18339194.355896
   17853180 | 18332710.2243652
   12902006 | 18300602.1256104
     401849 | 18267513.3650513
   16055611 |   18264471.31427
    1629034 | 18221668.3850098
   19883910 | 18219226.0570068
    3253228 | 18212545.0012207
     203333 | 18139927.8569336
    2795538 |  18083862.538269
    3321908 | 18082339.3686523
   18470387 | 18077099.0598145
   19401616 | 18069287.7060547
   12965412 | 18065553.8426514
    6147237 | 18026919.0383301
   18348098 |  17993659.612915
   10177079 | 17980826.2320557
   11609091 | 17977422.8311157
    1505846 | 17971419.3552246
   12851272 | 17958677.4020996
   10002497 | 17929746.4733276
    6044184 | 17880219.1358643
   12031166 | 17877416.1732788
    4330668 | 17846898.6433105
    3595896 | 17818832.0540161
    3831868 | 17794436.9973145
     184819 | 17792975.8421631
    3944440 |  17753564.459938
   17721910 | 17752272.8535767
   17524994 | 17734700.8549194
    9845717 | 17684711.3145142
   14625770 | 17663387.0688782
   11051636 | 17654477.4378967
    4664553 | 17613738.5101318
   12105273 | 17601466.5576477
   11499204 | 17598550.5640869
    3842852 | 17596461.9345093
   17069044 | 17587681.0604858
   14100065 | 17584306.8417969
    5518440 | 17569106.2872925
   12444305 | 17523523.8309937
    3440120 | 17502916.9458313
    3320777 | 17482271.8021851
   11106576 | 17476549.3448486
     502634 | 17462119.6357422
   15534230 |  17443848.171875
    3405460 | 17442996.4793701
   10496478 | 17411077.9581299
    3915511 | 17408766.6044922
    3201802 | 17385621.1577148
   17112577 | 17382278.4179382
   10688941 | 17381053.9632568
   18846193 | 17355740.9255371
   14248810 | 17340175.7887268
   17673410 | 17326114.5904541
   18592819 | 17314828.8638611
   19238598 | 17310803.1629639
   18067859 |  17307117.612915
   12220931 | 17291045.7764893
   19783602 | 17280755.0327148
    9493777 | 17278668.9805908
   15938038 | 17276553.3439331
    6206945 | 17262920.6090698
   18523528 | 17261422.8100586
    2684074 | 17260618.4923706
    1290190 | 17254394.7023926
    8189802 | 17244946.1010742
    3360787 | 17237850.1262207
   12970254 | 17223274.9624023
   15213750 |  17221410.151123
   16671666 | 17219120.3737793
   14075809 | 17216909.6691284
    6921758 | 17214312.1774292
   18444207 | 17197179.8569336
    4545712 | 17177706.3723145
    8933503 | 17165849.5193481
    7161675 | 17160413.4846191
   14540735 |  17160140.357666
   11795519 | 17149351.5927124
   18737542 | 17133305.2061768
     544715 | 17128323.0386963
    6321622 |   17124995.87146
    7172337 | 17118082.0582275
    5229372 | 17111411.2391357
    8351784 | 17100105.4206543
   10887129 | 17098374.5547485
   13507071 | 17098312.3016357
   17530446 | 17097548.4437256
    1977787 | 17079876.7506104
    1223772 | 17072932.5445557
    8935471 |  17069694.520874
    5263569 | 17032385.9674377
   14254273 | 17030872.3017578
   19220073 | 17022403.2402344
   16822897 |  17022070.298645
    4314466 | 17019763.3828125
   18173472 | 17008765.1209717
   17751304 | 17005874.8145752
   15001654 | 17005075.8054199
   13402204 | 16986520.4432983
   13045660 | 16980638.7745056
    2282913 | 16979499.5949097
    2738353 | 16977521.9205322
    8445535 | 16968324.7988892
   11847961 | 16952677.1375732
    5761430 | 16945960.2729492
   10366720 | 16933265.0346069
    8206965 | 16932336.1391602
   19417109 | 16927544.7017212
   19956207 | 16911399.0466309
   12947363 | 16909159.8624268
   12032565 | 16906981.0705566
   17271207 | 16898485.5959473
   19222314 | 16877539.5219727
    3705938 | 16875222.3903198
    2603681 | 16849206.6922607
    2276658 | 16840262.9728394
    5517520 | 16839866.7115479
    8319282 | 16834060.6376953
    6131747 | 16820895.1447754
   17389312 | 16820750.7714844
   10845840 | 16815895.9812012
   11579860 | 16813495.2668457
   15242574 |  16811037.690918
     936118 | 16810954.9586182
   17673597 |  16810149.473938
    8079746 | 16809981.7612305
   10020539 | 16804418.1757812
    8776491 | 16804038.5133667
    4877848 |  16802435.479248
   16857375 | 16795847.5749512
   11412592 | 16777145.3111572
    8929793 | 16776442.9124146
   12419123 |  16760156.126709
   11059018 | 16739948.4705811
   11639166 | 16734072.8565674
    2342456 | 16723108.0988159
    3088034 | 16720982.5001221
    7151647 | 16709994.6395874
   15504790 | 16706437.8980713
   14709308 | 16703075.7644043
   14840525 | 16700988.6113281
    8906354 |  16690600.286499
   11836774 | 16678471.4284668
   19425972 | 16672381.3505249
    3635609 | 16669847.8310547
   12647733 | 16666397.8225708
    1409966 | 16658827.5272827
    7577593 | 16653985.0436401
   18961758 | 16648343.7126465
    9589620 | 16643882.1487427
    9319951 | 16633268.9415894
   18409055 | 16633052.9310913
   15977744 | 16618280.3751831
   15003584 | 16617113.5281372
    6551147 | 16607178.1147461
    8273840 | 16599511.6880493
   10722490 | 16586383.2851562
   13527168 | 16584171.4793701
    7420196 | 16578348.2928467
    4156594 | 16570776.2232056
   11237308 | 16564959.8068848
    2264009 | 16559075.2182617
     422632 | 16557794.5982056
    2996966 |    16545511.8125
   13451563 | 16542030.9075928
    7871398 | 16536774.5157471
   19124378 | 16533323.4574585
    9050618 |  16533224.899292
     532926 | 16531185.6380615
    1562295 | 16530475.3509521
    3237119 | 16527614.9586182
    6248923 | 16524012.8857422
    5147445 | 16498726.5703125
   13628690 | 16492826.3671875
    7768220 | 16492309.7657471
    3714315 | 16492195.9074707
   14693514 | 16489940.0432129
    5160228 | 16484529.9741211
   12438383 | 16480903.9754639
   17186278 | 16477153.9401245
    6392997 |  16474787.213623
    8318831 | 16472736.2926025
    7027368 | 16465243.1113281
   19802416 | 16460906.4157104
   13623876 | 16453345.1774902
   11721726 |  16450688.444458
    3788691 | 16439408.5743408
   13858558 | 16436471.2436523
    5684521 | 16433559.4018555
   13448134 | 16429813.2398071
   11625262 | 16428006.6218262
    3948970 | 16427216.8978271
    8031208 | 16426168.6109619
   19094642 | 16424351.1220093
    6505846 | 16419221.6004639
    4984918 | 16419152.7390747
    6700051 | 16401724.3610229
   12952044 | 16399305.7608032
   12536848 | 16396359.0769653
   15402084 |  16396195.932312
    3267083 | 16395404.3204346
    2980992 | 16372870.5944214
   14752807 | 16351416.6532288
