BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#33'
	and p_type not like 'ECONOMY PLATED%'
	and p_size in (18, 9, 48, 27, 45, 49, 10, 4)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#14   | SMALL BRUSHED BRASS       |     45 |          596
 Brand#51   | MEDIUM ANODIZED NICKEL    |     27 |          595
 Brand#44   | PROMO POLISHED NICKEL     |     49 |          592
 Brand#44   | SMALL POLISHED NICKEL     |     48 |          584
 Brand#15   | ECONOMY ANODIZED NICKEL   |     48 |          580
 Brand#25   | PROMO POLISHED COPPER     |     18 |          580
 Brand#13   | STANDARD BRUSHED BRASS    |     45 |          579
 Brand#12   | STANDARD BRUSHED TIN      |      9 |          576
 Brand#22   | ECONOMY ANODIZED BRASS    |      4 |          576
 Brand#54   | STANDARD BRUSHED TIN      |     49 |          576
 Brand#55   | LARGE BURNISHED STEEL     |     10 |          576
 Brand#54   | LARGE PLATED STEEL        |      9 |          574
 Brand#44   | STANDARD BURNISHED BRASS  |     18 |          572
 Brand#45   | LARGE PLATED STEEL        |     49 |          572
 Brand#34   | PROMO PLATED NICKEL       |      4 |          568
 Brand#53   | MEDIUM POLISHED NICKEL    |     27 |          568
 Brand#22   | PROMO POLISHED BRASS      |     45 |          566
 Brand#54   | PROMO PLATED STEEL        |     45 |          566
 Brand#32   | MEDIUM PLATED TIN         |      4 |          564
 Brand#34   | STANDARD ANODIZED NICKEL  |     27 |          564
 Brand#35   | LARGE PLATED NICKEL       |      9 |          564
 Brand#41   | LARGE BURNISHED NICKEL    |     48 |          564
 Brand#11   | LARGE ANODIZED STEEL      |      9 |          563
 Brand#31   | SMALL BURNISHED TIN       |     48 |          563
 Brand#52   | LARGE BRUSHED STEEL       |      4 |          563
 Brand#21   | SMALL BRUSHED COPPER      |     18 |          560
 Brand#23   | ECONOMY BURNISHED TIN     |      9 |          560
 Brand#35   | LARGE POLISHED STEEL      |     48 |          560
 Brand#44   | LARGE BRUSHED BRASS       |     18 |          560
 Brand#44   | STANDARD BURNISHED BRASS  |     27 |          560
 Brand#51   | SMALL POLISHED BRASS      |     49 |          560
 Brand#55   | SMALL BURNISHED BRASS     |      9 |          560
 Brand#43   | LARGE PLATED COPPER       |     49 |          559
 Brand#11   | SMALL BRUSHED STEEL       |     45 |          556
 Brand#12   | LARGE POLISHED NICKEL     |      9 |          556
 Brand#12   | MEDIUM BURNISHED NICKEL   |     49 |          556
 Brand#32   | MEDIUM POLISHED BRASS     |     48 |          556
 Brand#35   | SMALL POLISHED NICKEL     |     48 |          556
 Brand#21   | LARGE BURNISHED TIN       |     18 |          555
 Brand#22   | MEDIUM POLISHED STEEL     |     27 |          555
 Brand#41   | SMALL POLISHED STEEL      |      4 |          554
 Brand#22   | ECONOMY BURNISHED COPPER  |     49 |          552
 Brand#34   | ECONOMY BURNISHED COPPER  |      9 |          552
 Brand#43   | LARGE BRUSHED TIN         |      4 |          552
 Brand#44   | LARGE BRUSHED STEEL       |      4 |          552
 Brand#45   | MEDIUM POLISHED TIN       |     18 |          552
 Brand#11   | LARGE ANODIZED TIN        |      4 |          551
